i_e_op,V_cell_op
0.517763478,1.598510332
0.518455482,1.598548563
0.519148411,1.598586831
0.519842266,1.598625139
0.520537048,1.598663485
0.521232759,1.59870187
0.5219294,1.598740294
0.522626972,1.598778756
0.523325476,1.598817258
0.524024914,1.598855798
0.524725286,1.598894377
0.525426595,1.598932995
0.526128841,1.598971652
0.526832025,1.599010348
0.52753615,1.599049084
0.528241215,1.599087859
0.528947223,1.599126672
0.529654174,1.599165526
0.53036207,1.599204418
0.531070913,1.59924335
0.531780702,1.599282322
0.532491441,1.599321333
0.533203129,1.599360384
0.533915768,1.599399474
0.53462936,1.599438604
0.535343906,1.599477773
0.536059407,1.599516983
0.536775864,1.599556232
0.537493278,1.599595521
0.538211651,1.599634851
0.538930985,1.59967422
0.53965128,1.599713629
0.540372537,1.599753078
0.541094759,1.599792568
0.541817946,1.599832098
0.542542099,1.599871668
0.54326722,1.599911278
0.543993311,1.599950929
0.544720372,1.59999062
0.545448404,1.600030351
0.54617741,1.600070123
0.54690739,1.600109936
0.547638345,1.60014979
0.548370278,1.600189684
0.549103188,1.600229619
0.549837079,1.600269594
0.55057195,1.600309611
0.551307803,1.600349668
0.55204464,1.600389767
0.552782461,1.600429906
0.553521269,1.600470087
0.554261064,1.600510309
0.555001848,1.600550572
0.555743622,1.600590876
0.556486388,1.600631221
0.557230146,1.600671608
0.557974898,1.600712037
0.558720646,1.600752506
0.55946739,1.600793018
0.560215132,1.60083357
0.560963874,1.600874165
0.561713616,1.600914801
0.562464361,1.600955479
0.563216108,1.600996199
0.563968861,1.601036961
0.56472262,1.601077764
0.565477386,1.60111861
0.566233161,1.601159497
0.566989945,1.601200427
0.567747742,1.601241399
0.568506551,1.601282413
0.569266374,1.601323469
0.570027213,1.601364567
0.570789069,1.601405708
0.571551943,1.601446892
0.572315837,1.601488117
0.573080751,1.601529386
0.573846688,1.601570697
0.574613649,1.60161205
0.575381634,1.601653447
0.576150647,1.601694886
0.576920686,1.601736368
0.577691756,1.601777893
0.578463855,1.60181946
0.579236987,1.601861071
0.580011152,1.601902725
0.580786351,1.601944422
0.581562587,1.601986162
0.58233986,1.602027945
0.583118172,1.602069772
0.583897524,1.602111642
0.584677918,1.602153555
0.585459355,1.602195512
0.586241836,1.602237512
0.587025363,1.602279556
0.587809937,1.602321644
0.58859556,1.602363775
0.589382233,1.60240595
0.590169957,1.602448169
0.590958734,1.602490431
0.591748565,1.602532738
0.592539452,1.602575089
0.593331396,1.602617483
0.594124399,1.602659922
0.594918461,1.602702405
0.595713584,1.602744932
0.596509771,1.602787503
0.597307021,1.602830119
0.598105337,1.602872779
0.59890472,1.602915484
0.599705171,1.602958233
0.600506692,1.603001026
0.601309285,1.603043865
0.60211295,1.603086748
0.602917689,1.603129675
0.603723504,1.603172648
0.604530395,1.603215665
0.605338366,1.603258728
0.606147416,1.603301835
0.606957547,1.603344987
0.607768761,1.603388185
0.608581059,1.603431428
0.609394443,1.603474716
0.610208914,1.603518049
0.611024474,1.603561427
0.611841124,1.603604851
0.612658865,1.603648321
0.613477699,1.603691836
0.614297627,1.603735397
0.615118652,1.603779003
0.615940773,1.603822655
0.616763994,1.603866353
0.617588314,1.603910096
0.618413737,1.603953886
0.619240262,1.603997721
0.620067893,1.604041603
0.620896629,1.60408553
0.621726473,1.604129504
0.622557426,1.604173524
0.62338949,1.604217591
0.624222666,1.604261703
0.625056955,1.604305862
0.625892359,1.604350068
0.62672888,1.60439432
0.627566519,1.604438618
0.628405278,1.604482963
0.629245157,1.604527355
0.63008616,1.604571794
0.630928286,1.604616279
0.631771537,1.604660812
0.632615916,1.604705391
0.633461423,1.604750018
0.63430806,1.604794691
0.635155829,1.604839412
0.636004731,1.60488418
0.636854767,1.604928995
0.63770594,1.604973857
0.63855825,1.605018767
0.639411699,1.605063724
0.640266289,1.605108729
0.641122021,1.605153782
0.641978897,1.605198882
0.642836918,1.60524403
0.643696086,1.605289225
0.644556402,1.605334469
0.645417868,1.60537976
0.646280485,1.605425099
0.647144255,1.605470487
0.64800918,1.605515922
0.64887526,1.605561406
0.649742499,1.605606938
0.650610896,1.605652518
0.651480454,1.605698146
0.652351174,1.605743823
0.653223058,1.605789549
0.654096107,1.605835323
0.654970323,1.605881145
0.655845707,1.605927017
0.656722261,1.605972937
0.657599987,1.606018906
0.658478886,1.606064923
0.65935896,1.60611099
0.66024021,1.606157106
0.661122638,1.60620327
0.662006245,1.606249484
0.662891033,1.606295747
0.663777003,1.60634206
0.664664158,1.606388421
0.665552499,1.606434833
0.666442026,1.606481293
0.667332743,1.606527803
0.66822465,1.606574363
0.669117749,1.606620972
0.670012042,1.606667632
0.67090753,1.606714341
0.671804215,1.606761099
0.672702098,1.606807908
0.673601182,1.606854767
0.674501467,1.606901676
0.675402955,1.606948635
0.676305648,1.606995644
0.677209548,1.607042703
0.678114655,1.607089813
0.679020973,1.607136973
0.679928501,1.607184184
0.680837243,1.607231445
0.681747199,1.607278757
0.682658371,1.607326119
0.683570762,1.607373532
0.684484371,1.607420996
0.685399202,1.607468511
0.686315255,1.607516077
0.687232533,1.607563694
0.688151037,1.607611362
0.689070768,1.607659081
0.689991728,1.607706851
0.69091392,1.607754673
0.691837344,1.607802546
0.692762002,1.60785047
0.693687896,1.607898446
0.694615027,1.607946473
0.695543398,1.607994552
0.696473009,1.608042683
0.697403863,1.608090866
0.698335961,1.6081391
0.699269304,1.608187386
0.700203895,1.608235724
0.701139735,1.608284115
0.702076826,1.608332557
0.70301517,1.608381052
0.703954767,1.608429599
0.704895621,1.608478198
0.705837732,1.608526849
0.706781102,1.608575553
0.707725732,1.60862431
0.708671626,1.608673119
0.709618783,1.608721981
0.710567207,1.608770895
0.711516898,1.608819863
0.712467858,1.608868883
0.713420089,1.608917956
0.714373593,1.608967083
0.715328372,1.609016262
0.716284426,1.609065495
0.717241758,1.60911478
0.71820037,1.609164119
0.719160263,1.609213512
0.720121439,1.609262958
0.721083899,1.609312457
0.722047646,1.60936201
0.723012681,1.609411617
0.723979006,1.609461278
0.724946622,1.609510992
0.725915532,1.60956076
0.726885736,1.609610582
0.727857237,1.609660458
0.728830037,1.609710389
0.729804137,1.609760373
0.730779538,1.609810412
0.731756244,1.609860505
0.732734254,1.609910652
0.733713572,1.609960854
0.734694199,1.61001111
0.735676136,1.610061421
0.736659386,1.610111787
0.73764395,1.610162207
0.73862983,1.610212683
0.739617027,1.610263213
0.740605544,1.610313798
0.741595382,1.610364438
0.742586543,1.610415133
0.743579029,1.610465884
0.744572841,1.61051669
0.745567981,1.610567551
0.746564452,1.610618467
0.747562254,1.610669439
0.74856139,1.610720467
0.749561861,1.61077155
0.750563669,1.610822689
0.751566817,1.610873884
0.752571305,1.610925135
0.753577135,1.610976441
0.75458431,1.611027804
0.755592831,1.611079222
0.7566027,1.611130697
0.757613919,1.611182228
0.758626489,1.611233816
0.759640412,1.611285459
0.760655691,1.61133716
0.761672326,1.611388916
0.762690321,1.61144073
0.763709676,1.6114926
0.764730393,1.611544527
0.765752474,1.61159651
0.766775922,1.611648551
0.767800737,1.611700648
0.768826922,1.611752803
0.769854479,1.611805015
0.770883409,1.611857284
0.771913714,1.61190961
0.772945396,1.611961994
0.773978457,1.612014435
0.775012899,1.612066934
0.776048724,1.61211949
0.777085932,1.612172104
0.778124527,1.612224776
0.77916451,1.612277505
0.780205883,1.612330293
0.781248648,1.612383138
0.782292807,1.612436042
0.783338361,1.612489004
0.784385312,1.612542023
0.785433663,1.612595102
0.786483415,1.612648238
0.78753457,1.612701433
0.78858713,1.612754687
0.789641097,1.612807999
0.790696472,1.61286137
0.791753258,1.6129148
0.792811456,1.612968288
0.793871069,1.613021836
0.794932097,1.613075442
0.795994544,1.613129108
0.797058411,1.613182832
0.7981237,1.613236616
0.799190412,1.61329046
0.80025855,1.613344362
0.801328116,1.613398325
0.802399111,1.613452346
0.803471538,1.613506428
0.804545398,1.613560569
0.805620693,1.61361477
0.806697426,1.613669031
0.807775597,1.613723351
0.80885521,1.613777732
0.809936265,1.613832173
0.811018765,1.613886674
0.812102713,1.613941236
0.813188108,1.613995857
0.814274955,1.614050539
0.815363254,1.614105282
0.816453007,1.614160086
0.817544218,1.61421495
0.818636886,1.614269874
0.819731015,1.61432486
0.820826606,1.614379907
0.821923662,1.614435014
0.823022183,1.614490183
0.824122173,1.614545413
0.825223633,1.614600704
0.826326566,1.614656056
0.827430972,1.61471147
0.828536854,1.614766946
0.829644215,1.614822482
0.830753055,1.614878081
0.831863378,1.614933741
0.832975184,1.614989464
0.834088477,1.615045248
0.835203257,1.615101094
0.836319527,1.615157002
0.837437289,1.615212973
0.838556545,1.615269005
0.839677297,1.6153251
0.840799547,1.615381257
0.841923297,1.615437477
0.843048549,1.61549376
0.844175305,1.615550105
0.845303566,1.615606513
0.846433336,1.615662983
0.847564615,1.615719517
0.848697407,1.615776113
0.849831713,1.615832773
0.850967534,1.615889496
0.852104874,1.615946282
0.853243733,1.616003131
0.854384115,1.616060044
0.855526021,1.616117021
0.856669453,1.616174061
0.857814414,1.616231164
0.858960904,1.616288332
0.860108927,1.616345563
0.861258485,1.616402858
0.862409578,1.616460217
0.863562211,1.61651764
0.864716383,1.616575128
0.865872099,1.61663268
0.867029359,1.616690296
0.868188165,1.616747976
0.869348521,1.616805721
0.870510427,1.616863531
0.871673886,1.616921406
0.8728389,1.616979345
0.874005471,1.617037349
0.875173602,1.617095418
0.876343293,1.617153552
0.877514548,1.617211751
0.878687369,1.617270016
0.879861757,1.617328345
0.881037714,1.617386741
0.882215243,1.617445201
0.883394346,1.617503727
0.884575025,1.617562319
0.885757282,1.617620977
0.886941119,1.6176797
0.888126538,1.61773849
0.889313542,1.617797345
0.890502132,1.617856267
0.89169231,1.617915255
0.89288408,1.617974309
0.894077442,1.618033429
0.895272399,1.618092616
0.896468953,1.618151869
0.897667107,1.618211189
0.898866861,1.618270576
0.90006822,1.618330029
0.901271184,1.61838955
0.902475755,1.618449137
0.903681937,1.618508792
0.904889731,1.618568513
0.906099139,1.618628302
0.907310163,1.618688159
0.908522806,1.618748082
0.90973707,1.618808074
0.910952956,1.618868132
0.912170468,1.618928259
0.913389607,1.618988453
0.914610375,1.619048716
0.915832775,1.619109046
0.917056809,1.619169444
0.918282478,1.619229911
0.919509786,1.619290446
0.920738734,1.619351049
0.921969325,1.61941172
0.92320156,1.61947246
0.924435442,1.619533269
0.925670974,1.619594146
0.926908156,1.619655093
0.928146992,1.619716108
0.929387484,1.619777192
0.930629634,1.619838345
0.931873444,1.619899567
0.933118917,1.619960859
0.934366054,1.62002222
0.935614857,1.620083651
0.93686533,1.62014515
0.938117474,1.62020672
0.939371292,1.620268359
0.940626786,1.620330069
0.941883957,1.620391848
0.943142809,1.620453697
0.944403343,1.620515616
0.945665562,1.620577605
0.946929468,1.620639665
0.948195063,1.620701795
0.94946235,1.620763996
0.95073133,1.620826267
0.952002007,1.620888609
0.953274381,1.620951021
0.954548457,1.621013505
0.955824235,1.621076059
0.957101718,1.621138684
0.958380909,1.621201381
0.959661809,1.621264149
0.960944421,1.621326988
0.962228748,1.621389898
0.963514791,1.62145288
0.964802553,1.621515934
0.966092036,1.621579059
0.967383242,1.621642257
0.968676174,1.621705526
0.969970834,1.621768867
0.971267225,1.62183228
0.972565348,1.621895766
0.973865206,1.621959323
0.975166802,1.622022953
0.976470137,1.622086656
0.977775214,1.622150431
0.979082035,1.622214279
0.980390603,1.622278199
0.98170092,1.622342193
0.983012988,1.622406259
0.98432681,1.622470399
0.985642387,1.622534612
0.986959723,1.622598897
0.98827882,1.622663257
0.989599679,1.62272769
0.990922304,1.622792196
0.992246697,1.622856776
0.99357286,1.62292143
0.994900795,1.622986157
0.996230505,1.623050959
0.997561992,1.623115834
0.998895259,1.623180784
1.000230308,1.623245808
1.001567141,1.623310906
1.002905761,1.623376079
1.00424617,1.623441326
1.00558837,1.623506648
1.006932364,1.623572045
1.008278155,1.623637517
1.009625744,1.623703063
1.010975135,1.623768685
1.012326328,1.623834381
1.013679328,1.623900153
1.015034136,1.623966
1.016390755,1.624031923
1.017749187,1.624097921
1.019109434,1.624163995
1.0204715,1.624230145
1.021835386,1.624296371
1.023201095,1.624362672
1.024568629,1.62442905
1.025937991,1.624495503
1.027309183,1.624562033
1.028682207,1.624628639
1.030057067,1.624695322
1.031433764,1.624762082
1.032812302,1.624828918
1.034192681,1.62489583
1.035574906,1.62496282
1.036958978,1.625029887
1.0383449,1.62509703
1.039732674,1.625164251
1.041122303,1.625231549
1.04251379,1.625298925
1.043907136,1.625366378
1.045302344,1.625433908
1.046699417,1.625501517
1.048098357,1.625569203
1.049499167,1.625636967
1.050901849,1.625704809
1.052306406,1.625772729
1.05371284,1.625840727
1.055121154,1.625908804
1.05653135,1.625976959
1.057943431,1.626045193
1.059357399,1.626113505
1.060773257,1.626181896
1.062191007,1.626250366
1.063610652,1.626318915
1.065032195,1.626387543
1.066455637,1.62645625
1.067880982,1.626525036
1.069308232,1.626593902
1.07073739,1.626662847
1.072168457,1.626731872
1.073601437,1.626800976
1.075036333,1.62687016
1.076473146,1.626939425
1.07791188,1.627008769
1.079352536,1.627078193
1.080795118,1.627147698
1.082239628,1.627217282
1.083686069,1.627286948
1.085134443,1.627356694
1.086584752,1.62742652
1.088037,1.627496427
1.089491189,1.627566415
1.090947322,1.627636485
1.0924054,1.627706635
1.093865428,1.627776866
1.095327406,1.627847179
1.096791339,1.627917573
1.098257229,1.627988049
1.099725077,1.628058606
1.101194887,1.628129245
1.102666662,1.628199966
1.104140404,1.628270769
1.105616116,1.628341654
1.1070938,1.628412621
1.108573458,1.62848367
1.110055095,1.628554802
1.111538712,1.628626016
1.113024311,1.628697313
1.114511896,1.628768693
1.11600147,1.628840155
1.117493034,1.628911701
1.118986591,1.628983329
1.120482145,1.629055041
1.121979698,1.629126836
1.123479252,1.629198714
1.124980811,1.629270676
1.126484376,1.629342722
1.127989951,1.629414851
1.129497538,1.629487064
1.13100714,1.629559361
1.132518759,1.629631742
1.134032399,1.629704207
1.135548062,1.629776757
1.137065751,1.629849391
1.138585468,1.629922109
1.140107216,1.629994913
1.141630998,1.6300678
1.143156817,1.630140773
1.144684675,1.630213831
1.146214575,1.630286974
1.14774652,1.630360202
1.149280512,1.630433515
1.150816555,1.630506914
1.15235465,1.630580398
1.153894801,1.630653968
1.155437011,1.630727623
1.156981281,1.630801365
1.158527616,1.630875192
1.160076018,1.630949106
1.161626488,1.631023106
1.163179032,1.631097192
1.16473365,1.631171365
1.166290346,1.631245624
1.167849122,1.63131997
1.169409982,1.631394403
1.170972928,1.631468923
1.172537963,1.631543529
1.17410509,1.631618223
1.175674311,1.631693004
1.177245629,1.631767873
1.178819048,1.631842829
1.180394569,1.631917873
1.181972196,1.631993004
1.183551932,1.632068223
1.185133779,1.632143531
1.18671774,1.632218926
1.188303819,1.632294409
1.189892017,1.632369981
1.191482337,1.632445642
1.193074784,1.63252139
1.194669358,1.632597228
1.196266064,1.632673154
1.197864904,1.63274917
1.199465881,1.632825274
1.201068997,1.632901467
1.202674256,1.63297775
1.204281661,1.633054122
1.205891214,1.633130584
1.207502918,1.633207135
1.209116776,1.633283776
1.210732791,1.633360507
1.212350966,1.633437328
1.213971304,1.633514239
1.215593807,1.63359124
1.217218479,1.633668332
1.218845322,1.633745514
1.22047434,1.633822787
1.222105534,1.63390015
1.223738909,1.633977604
1.225374467,1.634055149
1.227012211,1.634132786
1.228652144,1.634210513
1.230294269,1.634288332
1.231938588,1.634366242
1.233585105,1.634444244
1.235233823,1.634522338
1.236884744,1.634600523
1.238537872,1.6346788
1.240193209,1.634757169
1.241850759,1.634835631
1.243510524,1.634914185
1.245172507,1.634992831
1.246836711,1.63507157
1.24850314,1.635150401
1.250171796,1.635229326
1.251842682,1.635308343
1.253515802,1.635387453
1.255191157,1.635466656
1.256868752,1.635545953
1.258548589,1.635625343
1.260230671,1.635704827
1.261915001,1.635784404
1.263601582,1.635864075
1.265290418,1.635943841
1.26698151,1.6360237
1.268674863,1.636103653
1.270370479,1.636183701
1.272068361,1.636263843
1.273768513,1.636344079
1.275470937,1.63642441
1.277175636,1.636504837
1.278882613,1.636585358
1.280591872,1.636665974
1.282303416,1.636746685
1.284017247,1.636827491
1.285733368,1.636908393
1.287451783,1.636989391
1.289172495,1.637070484
1.290895507,1.637151673
1.292620821,1.637232958
1.294348442,1.63731434
1.296078371,1.637395817
1.297810612,1.637477391
1.299545169,1.637559061
1.301282044,1.637640827
1.30302124,1.637722691
1.304762761,1.637804651
1.30650661,1.637886708
1.308252789,1.637968863
1.310001302,1.638051114
1.311752151,1.638133463
1.313505341,1.63821591
1.315260874,1.638298454
1.317018754,1.638381096
1.318778983,1.638463836
1.320541564,1.638546674
1.322306501,1.63862961
1.324073797,1.638712644
1.325843455,1.638795777
1.327615479,1.638879008
1.32938987,1.638962338
1.331166634,1.639045767
1.332945771,1.639129294
1.334727287,1.639212921
1.336511184,1.639296647
1.338297465,1.639380472
1.340086133,1.639464397
1.341877192,1.639548422
1.343670645,1.639632546
1.345466495,1.63971677
1.347264745,1.639801094
1.349065398,1.639885518
1.350868458,1.639970042
1.352673928,1.640054667
1.354481811,1.640139393
1.35629211,1.640224219
1.358104829,1.640309145
1.35991997,1.640394173
1.361737538,1.640479302
1.363557534,1.640564532
1.365379963,1.640649864
1.367204828,1.640735297
1.369032132,1.640820831
1.370861878,1.640906468
1.372694069,1.640992206
1.37452871,1.641078046
1.376365802,1.641163989
1.37820535,1.641250034
1.380047356,1.641336181
1.381891824,1.641422431
1.383738758,1.641508783
1.385588159,1.641595238
1.387440033,1.641681797
1.389294382,1.641768458
1.391151209,1.641855223
1.393010517,1.641942091
1.394872311,1.642029063
1.396736593,1.642116138
1.398603367,1.642203317
1.400472636,1.6422906
1.402344403,1.642377988
1.404218672,1.642465479
1.406095445,1.642553075
1.407974727,1.642640775
1.409856521,1.64272858
1.41174083,1.64281649
1.413627657,1.642904505
1.415517007,1.642992625
1.417408881,1.64308085
1.419303284,1.64316918
1.421200218,1.643257616
1.423099688,1.643346158
1.425001697,1.643434805
1.426906248,1.643523558
1.428813344,1.643612417
1.430722989,1.643701383
1.432635187,1.643790455
1.43454994,1.643879633
1.436467252,1.643968918
1.438387127,1.64405831
1.440309568,1.644147808
1.442234578,1.644237414
1.444162161,1.644327127
1.44609232,1.644416947
1.448025059,1.644506875
1.449960381,1.64459691
1.45189829,1.644687053
1.453838788,1.644777304
1.455781881,1.644867664
1.45772757,1.644958131
1.45967586,1.645048707
1.461626753,1.645139391
1.463580254,1.645230184
1.465536366,1.645321085
1.467495093,1.645412096
1.469456437,1.645503215
1.471420403,1.645594444
1.473386993,1.645685782
1.475356212,1.64577723
1.477328063,1.645868787
1.479302549,1.645960455
1.481279675,1.646052232
1.483259442,1.646144119
1.485241856,1.646236117
1.487226919,1.646328224
1.489214636,1.646420443
1.491205009,1.646512772
1.493198042,1.646605212
1.495193739,1.646697763
1.497192103,1.646790425
1.499193138,1.646883199
1.501196848,1.646976083
1.503203235,1.64706908
1.505212304,1.647162188
1.507224059,1.647255408
1.509238502,1.64734874
1.511255637,1.647442184
1.513275468,1.647535741
1.515297999,1.64762941
1.517323233,1.647723192
1.519351174,1.647817086
1.521381825,1.647911094
1.523415191,1.648005214
1.525451274,1.648099448
1.527490078,1.648193795
1.529531607,1.648288256
1.531575864,1.64838283
1.533622854,1.648477518
1.53567258,1.64857232
1.537725045,1.648667237
1.539780254,1.648762267
1.541838209,1.648857412
1.543898915,1.648952672
1.545962375,1.649048046
1.548028592,1.649143536
1.550097572,1.64923914
1.552169316,1.64933486
1.55424383,1.649430695
1.556321116,1.649526645
1.558401178,1.649622712
1.560484021,1.649718894
1.562569647,1.649815192
1.564658061,1.649911606
1.566749266,1.650008136
1.568843266,1.650104783
1.570940065,1.650201547
1.573039666,1.650298427
1.575142073,1.650395424
1.57724729,1.650492539
1.579355321,1.65058977
1.58146617,1.650687119
1.583579839,1.650784586
1.585696333,1.65088217
1.587815657,1.650979872
1.589937812,1.651077692
1.592062805,1.65117563
1.594190637,1.651273687
1.596321313,1.651371862
1.598454837,1.651470156
1.600591212,1.651568568
1.602730442,1.6516671
1.604872532,1.651765751
1.607017485,1.651864521
1.609165304,1.65196341
1.611315994,1.652062419
1.613469559,1.652161548
1.615626002,1.652260797
1.617785327,1.652360165
1.619947538,1.652459654
1.622112639,1.652559264
1.624280633,1.652658994
1.626451525,1.652758845
1.628625319,1.652858816
1.630802018,1.652958909
1.632981626,1.653059123
1.635164147,1.653159458
1.637349585,1.653259915
1.639537944,1.653360494
1.641729228,1.653461194
1.643923441,1.653562017
1.646120586,1.653662961
1.648320668,1.653764028
1.65052369,1.653865218
1.652729657,1.65396653
1.654938572,1.654067965
1.657150439,1.654169523
1.659365262,1.654271205
1.661583046,1.654373009
1.663803794,1.654474937
1.66602751,1.654576989
1.668254197,1.654679165
1.670483861,1.654781464
1.672716505,1.654883888
1.674952133,1.654986436
1.677190749,1.655089109
1.679432357,1.655191906
1.681676961,1.655294828
1.683924564,1.655397875
1.686175172,1.655501047
1.688428788,1.655604345
1.690685415,1.655707768
1.692945059,1.655811317
1.695207723,1.655914991
1.697473411,1.656018792
1.699742127,1.656122719
1.702013876,1.656226772
1.70428866,1.656330952
1.706566485,1.656435258
1.708847354,1.656539691
1.711131272,1.656644251
1.713418242,1.656748939
1.715708269,1.656853753
1.718001356,1.656958696
1.720297509,1.657063765
1.72259673,1.657168963
1.724899024,1.657274289
1.727204395,1.657379743
1.729512847,1.657485326
1.731824385,1.657591037
1.734139012,1.657696876
1.736456732,1.657802845
1.738777551,1.657908943
1.741101471,1.65801517
1.743428497,1.658121526
1.745758633,1.658228012
1.748091884,1.658334628
1.750428253,1.658441373
1.752767744,1.658548249
1.755110363,1.658655255
1.757456112,1.658762392
1.759804997,1.658869659
1.76215702,1.658977057
1.764512188,1.659084586
1.766870503,1.659192246
1.76923197,1.659300037
1.771596593,1.65940796
1.773964377,1.659516015
1.776335325,1.659624201
1.778709442,1.65973252
1.781086732,1.65984097
1.7834672,1.659949553
1.785850849,1.660058269
1.788237684,1.660167117
1.790627708,1.660276099
1.793020928,1.660385213
1.795417345,1.660494461
1.797816966,1.660603842
1.800219794,1.660713357
1.802625833,1.660823005
1.805035088,1.660932788
1.807447563,1.661042705
1.809863262,1.661152756
1.81228219,1.661262941
1.814704351,1.661373262
1.81712975,1.661483717
1.819558389,1.661594307
1.821990275,1.661705032
1.824425411,1.661815893
1.826863802,1.66192689
1.829305452,1.662038022
1.831750364,1.662149291
1.834198545,1.662260695
1.836649998,1.662372236
1.839104727,1.662483913
1.841562737,1.662595727
1.844024032,1.662707678
1.846488617,1.662819766
1.848956495,1.662931991
1.851427673,1.663044354
1.853902152,1.663156854
1.85637994,1.663269492
1.858861038,1.663382268
1.861345453,1.663495183
1.863833188,1.663608235
1.866324248,1.663721426
1.868818638,1.663834756
1.871316361,1.663948225
1.873817423,1.664061833
1.876321827,1.66417558
1.878829579,1.664289466
1.881340682,1.664403493
1.883855141,1.664517659
1.886372961,1.664631965
1.888894146,1.664746411
1.891418701,1.664860998
1.89394663,1.664975725
1.896477938,1.665090593
1.899012628,1.665205602
1.901550707,1.665320753
1.904092177,1.665436044
1.906637045,1.665551477
1.909185313,1.665667052
1.911736988,1.665782769
1.914292072,1.665898627
1.916850572,1.666014629
1.919412491,1.666130772
1.921977835,1.666247058
1.924546607,1.666363487
1.927118812,1.66648006
1.929694455,1.666596775
1.93227354,1.666713634
1.934856073,1.666830636
1.937442057,1.666947783
1.940031497,1.667065073
1.942624398,1.667182507
1.945220765,1.667300086
1.947820601,1.66741781
1.950423913,1.667535678
1.953030704,1.667653691
1.955640979,1.66777185
1.958254742,1.667890153
1.960871999,1.668008603
1.963492754,1.668127198
1.966117012,1.668245939
1.968744777,1.668364826
1.971376054,1.668483859
1.974010848,1.668603039
1.976649163,1.668722366
1.979291005,1.66884184
1.981936377,1.668961461
1.984585285,1.669081229
1.987237734,1.669201144
1.989893727,1.669321208
1.99255327,1.669441419
1.995216368,1.669561778
1.997883025,1.669682286
2.000553247,1.669802942
2.003227037,1.669923747
2.0059044,1.670044701
2.008585342,1.670165804
2.011269867,1.670287056
2.01395798,1.670408457
2.016649686,1.670530009
2.019344989,1.67065171
2.022043895,1.670773561
2.024746407,1.670895563
2.027452532,1.671017715
2.030162274,1.671140018
2.032875637,1.671262472
2.035592627,1.671385076
2.038313248,1.671507833
2.041037505,1.67163074
2.043765403,1.6717538
2.046496947,1.671877011
2.049232142,1.672000374
2.051970993,1.67212389
2.054713504,1.672247558
2.05745968,1.672371379
2.060209527,1.672495353
2.062963049,1.67261948
2.065720251,1.67274376
2.068481139,1.672868194
2.071245716,1.672992782
2.074013988,1.673117524
2.07678596,1.673242419
2.079561637,1.67336747
2.082341024,1.673492674
2.085124125,1.673618034
2.087910946,1.673743548
2.090701492,1.673869218
2.093495768,1.673995043
2.096293778,1.674121024
2.099095527,1.67424716
2.101901021,1.674373453
2.104710265,1.674499902
2.107523264,1.674626507
2.110340022,1.674753269
2.113160545,1.674880187
2.115984837,1.675007263
2.118812904,1.675134496
2.121644751,1.675261887
2.124480383,1.675389435
2.127319805,1.675517141
2.130163021,1.675645006
2.133010038,1.675773028
2.13586086,1.675901209
2.138715492,1.676029549
2.141573939,1.676158048
2.144436207,1.676286706
2.1473023,1.676415524
2.150172224,1.676544501
2.153045983,1.676673638
2.155923584,1.676802935
2.15880503,1.676932392
2.161690328,1.67706201
2.164579481,1.677191788
2.167472497,1.677321727
2.170369378,1.677451828
2.173270132,1.677582089
2.176174762,1.677712512
2.179083275,1.677843097
2.181995675,1.677973844
2.184911967,1.678104753
2.187832157,1.678235825
2.19075625,1.678367059
2.193684251,1.678498456
2.196616166,1.678630016
2.199551999,1.678761739
2.202491756,1.678893626
2.205435441,1.679025677
2.208383062,1.679157891
2.211334621,1.67929027
2.214290126,1.679422813
2.217249581,1.67955552
2.220212991,1.679688393
2.223180362,1.67982143
2.226151698,1.679954633
2.229127006,1.680088001
2.232106291,1.680221535
2.235089557,1.680355234
2.238076811,1.6804891
2.241068057,1.680623132
2.244063301,1.680757331
2.247062549,1.680891697
2.250065805,1.681026229
2.253073074,1.681160929
2.256084364,1.681295797
2.259099677,1.681430832
2.262119021,1.681566034
2.2651424,1.681701406
2.26816982,1.681836945
2.271201287,1.681972653
2.274236805,1.68210853
2.27727638,1.682244576
2.280320017,1.682380791
2.283367722,1.682517176
2.286419501,1.68265373
2.289475358,1.682790454
2.2925353,1.682927349
2.295599332,1.683064414
2.298667458,1.683201649
2.301739685,1.683339056
2.304816018,1.683476633
2.307896463,1.683614382
2.310981025,1.683752302
2.31406971,1.683890394
2.317162522,1.684028659
2.320259469,1.684167095
2.323360554,1.684305704
2.326465784,1.684444485
2.329575165,1.68458344
2.332688701,1.684722567
2.335806398,1.684861868
2.338928262,1.685001343
2.342054299,1.685140991
2.345184514,1.685280814
2.348318912,1.685420811
2.3514575,1.685560982
2.354600282,1.685701329
2.357747265,1.68584185
2.360898454,1.685982546
2.364053854,1.686123418
2.367213472,1.686264466
2.370377313,1.686405689
2.373545382,1.686547089
2.376717685,1.686688666
2.379894228,1.686830418
2.383075017,1.686972348
2.386260057,1.687114455
2.389449354,1.68725674
2.392642913,1.687399201
2.395840741,1.687541841
2.399042843,1.687684659
2.402249224,1.687827655
2.405459891,1.68797083
2.408674849,1.688114183
2.411894104,1.688257716
2.415117661,1.688401428
2.418345527,1.688545319
2.421577707,1.68868939
2.424814207,1.688833641
2.428055032,1.688978073
2.431300189,1.689122685
2.434549683,1.689267477
2.43780352,1.689412451
2.441061706,1.689557605
2.444324247,1.689702941
2.447591148,1.689848459
2.450862416,1.689994159
