i_e_op,V_cell_op
0.012467219,1.553358287
0.012483881,1.553371211
0.012500566,1.553384139
0.012517274,1.553397073
0.012534003,1.553410011
0.012550755,1.553422953
0.01256753,1.553435901
0.012584327,1.553448853
0.012601146,1.55346181
0.012617988,1.553474772
0.012634852,1.553487738
0.012651739,1.55350071
0.012668648,1.553513686
0.01268558,1.553526667
0.012702535,1.553539652
0.012719512,1.553552643
0.012736512,1.553565638
0.012753535,1.553578638
0.01277058,1.553591643
0.012787648,1.553604653
0.012804739,1.553617667
0.012821853,1.553630687
0.01283899,1.553643711
0.012856149,1.55365674
0.012873332,1.553669774
0.012890538,1.553682813
0.012907766,1.553695856
0.012925018,1.553708905
0.012942292,1.553721958
0.01295959,1.553735017
0.012976911,1.55374808
0.012994255,1.553761148
0.013011622,1.553774221
0.013029012,1.553787299
0.013046426,1.553800381
0.013063863,1.553813469
0.013081323,1.553826562
0.013098806,1.55383966
0.013116313,1.553852762
0.013133844,1.55386587
0.013151397,1.553878982
0.013168974,1.5538921
0.013186575,1.553905222
0.013204199,1.553918349
0.013221847,1.553931482
0.013239518,1.553944619
0.013257213,1.553957761
0.013274932,1.553970909
0.013292674,1.553984061
0.01331044,1.553997219
0.01332823,1.554010381
0.013346043,1.554023549
0.013363881,1.554036721
0.013381742,1.554049899
0.013399627,1.554063081
0.013417536,1.554076269
0.013435469,1.554089462
0.013453426,1.554102659
0.013471407,1.554115862
0.013489411,1.55412907
0.01350744,1.554142283
0.013525493,1.554155501
0.013543571,1.554168725
0.013561672,1.554181953
0.013579797,1.554195187
0.013597947,1.554208425
0.013616121,1.554221669
0.013634319,1.554234918
0.013652542,1.554248172
0.013670789,1.554261431
0.01368906,1.554274696
0.013707356,1.554287965
0.013725676,1.55430124
0.013744021,1.55431452
0.01376239,1.554327805
0.013780784,1.554341095
0.013799202,1.554354391
0.013817645,1.554367691
0.013836113,1.554380997
0.013854605,1.554394308
0.013873122,1.554407625
0.013891664,1.554420946
0.013910231,1.554434273
0.013928822,1.554447605
0.013947438,1.554460943
0.013966079,1.554474285
0.013984745,1.554487633
0.014003436,1.554500987
0.014022152,1.554514345
0.014040893,1.554527709
0.014059659,1.554541078
0.01407845,1.554554452
0.014097267,1.554567832
0.014116108,1.554581217
0.014134975,1.554594607
0.014153866,1.554608003
0.014172783,1.554621404
0.014191726,1.55463481
0.014210693,1.554648222
0.014229686,1.554661639
0.014248704,1.554675062
0.014267748,1.55468849
0.014286817,1.554701923
0.014305912,1.554715362
0.014325032,1.554728806
0.014344178,1.554742255
0.014363349,1.55475571
0.014382546,1.55476917
0.014401769,1.554782636
0.014421017,1.554796107
0.014440291,1.554809584
0.014459591,1.554823066
0.014478917,1.554836553
0.014498268,1.554850046
0.014517646,1.554863545
0.014537049,1.554877049
0.014556478,1.554890558
0.014575933,1.554904073
0.014595414,1.554917594
0.014614921,1.55493112
0.014634454,1.554944651
0.014654014,1.554958188
0.014673599,1.554971731
0.014693211,1.554985279
0.014712849,1.554998832
0.014732513,1.555012391
0.014752203,1.555025956
0.01477192,1.555039526
0.014791663,1.555053102
0.014811432,1.555066684
0.014831228,1.555080271
0.014851051,1.555093864
0.014870899,1.555107462
0.014890775,1.555121066
0.014910677,1.555134675
0.014930605,1.55514829
0.01495056,1.555161911
0.014970542,1.555175538
0.01499055,1.55518917
0.015010586,1.555202807
0.015030648,1.555216451
0.015050737,1.5552301
0.015070852,1.555243755
0.015090995,1.555257415
0.015111164,1.555271081
0.015131361,1.555284753
0.015151584,1.555298431
0.015171835,1.555312114
0.015192112,1.555325803
0.015212417,1.555339498
0.015232749,1.555353198
0.015253108,1.555366904
0.015273494,1.555380616
0.015293907,1.555394334
0.015314348,1.555408058
0.015334816,1.555421787
0.015355311,1.555435522
0.015375834,1.555449263
0.015396384,1.55546301
0.015416962,1.555476762
0.015437567,1.555490521
0.0154582,1.555504285
0.01547886,1.555518055
0.015499548,1.555531831
0.015520263,1.555545613
0.015541007,1.5555594
0.015561778,1.555573194
0.015582576,1.555586993
0.015603403,1.555600798
0.015624257,1.555614609
0.015645139,1.555628426
0.01566605,1.555642249
0.015686988,1.555656078
0.015707954,1.555669913
0.015728948,1.555683754
0.01574997,1.5556976
0.01577102,1.555711453
0.015792098,1.555725311
0.015813205,1.555739176
0.01583434,1.555753046
0.015855503,1.555766923
0.015876694,1.555780805
0.015897914,1.555794693
0.015919162,1.555808588
0.015940438,1.555822488
0.015961743,1.555836395
0.015983076,1.555850307
0.016004438,1.555864226
0.016025828,1.55587815
0.016047247,1.555892081
0.016068695,1.555906018
0.016090171,1.55591996
0.016111676,1.555933909
0.016133209,1.555947864
0.016154772,1.555961825
0.016176363,1.555975792
0.016197983,1.555989765
0.016219632,1.556003745
0.01624131,1.55601773
0.016263017,1.556031722
0.016284753,1.556045719
0.016306518,1.556059723
0.016328312,1.556073733
0.016350135,1.556087749
0.016371988,1.556101772
0.016393869,1.5561158
0.01641578,1.556129835
0.01643772,1.556143876
0.01645969,1.556157923
0.016481688,1.556171977
0.016503717,1.556186036
0.016525774,1.556200102
0.016547861,1.556214174
0.016569978,1.556228252
0.016592124,1.556242337
0.0166143,1.556256428
0.016636505,1.556270525
0.016658741,1.556284628
0.016681005,1.556298738
0.0167033,1.556312854
0.016725624,1.556326976
0.016747979,1.556341105
0.016770363,1.556355239
0.016792777,1.556369381
0.016815221,1.556383528
0.016837695,1.556397682
0.016860199,1.556411842
0.016882733,1.556426009
0.016905297,1.556440182
0.016927891,1.556454362
0.016950516,1.556468547
0.016973171,1.55648274
0.016995856,1.556496938
0.017018571,1.556511143
0.017041317,1.556525355
0.017064093,1.556539573
0.0170869,1.556553797
0.017109737,1.556568028
0.017132604,1.556582265
0.017155502,1.556596509
0.017178431,1.556610759
0.017201391,1.556625016
0.017224381,1.556639279
0.017247401,1.556653548
0.017270453,1.556667825
0.017293535,1.556682107
0.017316649,1.556696397
0.017339793,1.556710692
0.017362968,1.556724995
0.017386174,1.556739304
0.017409411,1.556753619
0.017432679,1.556767941
0.017455978,1.55678227
0.017479309,1.556796605
0.01750267,1.556810947
0.017526063,1.556825295
0.017549487,1.55683965
0.017572942,1.556854012
0.017596429,1.55686838
0.017619947,1.556882755
0.017643497,1.556897137
0.017667078,1.556911525
0.01769069,1.55692592
0.017714334,1.556940321
0.01773801,1.55695473
0.017761717,1.556969145
0.017785456,1.556983566
0.017809227,1.556997995
0.017833029,1.55701243
0.017856864,1.557026872
0.01788073,1.55704132
0.017904628,1.557055776
0.017928558,1.557070238
0.01795252,1.557084707
0.017976514,1.557099182
0.01800054,1.557113665
0.018024598,1.557128154
0.018048688,1.55714265
0.018072811,1.557157153
0.018096966,1.557171663
0.018121153,1.557186179
0.018145372,1.557200703
0.018169624,1.557215233
0.018193908,1.55722977
0.018218225,1.557244314
0.018242574,1.557258865
0.018266955,1.557273422
0.01829137,1.557287987
0.018315816,1.557302559
0.018340296,1.557317137
0.018364808,1.557331722
0.018389353,1.557346315
0.018413931,1.557360914
0.018438542,1.55737552
0.018463185,1.557390133
0.018487862,1.557404753
0.018512571,1.557419381
0.018537314,1.557434015
0.01856209,1.557448656
0.018586898,1.557463304
0.01861174,1.557477959
0.018636615,1.557492621
0.018661523,1.55750729
0.018686465,1.557521967
0.01871144,1.55753665
0.018736448,1.55755134
0.01876149,1.557566038
0.018786565,1.557580742
0.018811674,1.557595454
0.018836816,1.557610173
0.018861992,1.557624898
0.018887202,1.557639631
0.018912445,1.557654371
0.018937722,1.557669119
0.018963033,1.557683873
0.018988377,1.557698635
0.019013756,1.557713403
0.019039168,1.557728179
0.019064614,1.557742962
0.019090095,1.557757753
0.019115609,1.55777255
0.019141158,1.557787355
0.01916674,1.557802167
0.019192357,1.557816986
0.019218008,1.557831812
0.019243693,1.557846646
0.019269413,1.557861487
0.019295167,1.557876335
0.019320956,1.557891191
0.019346779,1.557906053
0.019372636,1.557920923
0.019398528,1.557935801
0.019424455,1.557950686
0.019450416,1.557965578
0.019476412,1.557980477
0.019502443,1.557995384
0.019528508,1.558010298
0.019554608,1.55802522
0.019580744,1.558040148
0.019606914,1.558055085
0.019633119,1.558070028
0.019659359,1.55808498
0.019685634,1.558099938
0.019711945,1.558114904
0.01973829,1.558129877
0.019764671,1.558144858
0.019791087,1.558159847
0.019817538,1.558174842
0.019844025,1.558189846
0.019870547,1.558204856
0.019897104,1.558219875
0.019923697,1.558234901
0.019950326,1.558249934
0.01997699,1.558264975
0.02000369,1.558280023
0.020030425,1.558295079
0.020057196,1.558310143
0.020084003,1.558325214
0.020110846,1.558340292
0.020137725,1.558355379
0.020164639,1.558370472
0.02019159,1.558385574
0.020218576,1.558400683
0.020245599,1.5584158
0.020272658,1.558430924
0.020299753,1.558446056
0.020326884,1.558461196
0.020354051,1.558476343
0.020381255,1.558491498
0.020408495,1.558506661
0.020435772,1.558521831
0.020463084,1.55853701
0.020490434,1.558552195
0.02051782,1.558567389
0.020545242,1.558582591
0.020572702,1.5585978
0.020600198,1.558613017
0.02062773,1.558628241
0.0206553,1.558643474
0.020682906,1.558658714
0.020710549,1.558673962
0.02073823,1.558689218
0.020765947,1.558704482
0.020793701,1.558719753
0.020821492,1.558735033
0.020849321,1.55875032
0.020877186,1.558765615
0.020905089,1.558780918
0.020933029,1.558796229
0.020961007,1.558811548
0.020989022,1.558826875
0.021017074,1.55884221
0.021045164,1.558857552
0.021073291,1.558872903
0.021101456,1.558888261
0.021129659,1.558903628
0.021157899,1.558919002
0.021186177,1.558934385
0.021214493,1.558949775
0.021242847,1.558965174
0.021271239,1.55898058
0.021299668,1.558995995
0.021328136,1.559011417
0.021356641,1.559026848
0.021385185,1.559042287
0.021413767,1.559057733
0.021442387,1.559073188
0.021471045,1.559088651
0.021499742,1.559104122
0.021528477,1.559119601
0.02155725,1.559135089
0.021586062,1.559150584
0.021614912,1.559166088
0.021643801,1.559181599
0.021672729,1.559197119
0.021701695,1.559212647
0.0217307,1.559228184
0.021759743,1.559243728
0.021788826,1.559259281
0.021817947,1.559274842
0.021847107,1.559290411
0.021876306,1.559305989
0.021905545,1.559321574
0.021934822,1.559337168
0.021964138,1.55935277
0.021993494,1.559368381
0.022022889,1.559384
0.022052323,1.559399627
0.022081797,1.559415263
0.022111309,1.559430906
0.022140862,1.559446559
0.022170454,1.559462219
0.022200085,1.559477888
0.022229756,1.559493565
0.022259467,1.559509251
0.022289217,1.559524945
0.022319007,1.559540648
0.022348837,1.559556359
0.022378707,1.559572078
0.022408616,1.559587806
0.022438566,1.559603542
0.022468556,1.559619287
0.022498586,1.55963504
0.022528655,1.559650802
0.022558766,1.559666572
0.022588916,1.559682351
0.022619107,1.559698138
0.022649338,1.559713934
0.022679609,1.559729738
0.022709921,1.559745551
0.022740273,1.559761373
0.022770666,1.559777203
0.0228011,1.559793042
0.022831574,1.559808889
0.022862089,1.559824745
0.022892645,1.559840609
0.022923241,1.559856483
0.022953879,1.559872365
0.022984557,1.559888255
0.023015277,1.559904154
0.023046037,1.559920062
0.023076839,1.559935979
0.023107682,1.559951904
0.023138566,1.559967838
0.023169491,1.559983781
0.023200458,1.559999733
0.023231466,1.560015693
0.023262515,1.560031662
0.023293606,1.56004764
0.023324738,1.560063626
0.023355913,1.560079622
0.023387128,1.560095626
0.023418386,1.560111639
0.023449685,1.560127661
0.023481026,1.560143692
0.023512409,1.560159732
0.023543834,1.56017578
0.023575301,1.560191838
0.02360681,1.560207904
0.023638361,1.560223979
0.023669954,1.560240063
0.02370159,1.560256157
0.023733268,1.560272259
0.023764988,1.56028837
0.02379675,1.56030449
0.023828555,1.560320619
0.023860403,1.560336757
0.023892293,1.560352904
0.023924225,1.56036906
0.023956201,1.560385225
0.023988219,1.560401399
0.02402028,1.560417582
0.024052383,1.560433774
0.02408453,1.560449976
0.024116719,1.560466186
0.024148952,1.560482405
0.024181228,1.560498634
0.024213547,1.560514872
0.024245909,1.560531119
0.024278314,1.560547375
0.024310762,1.56056364
0.024343254,1.560579914
0.02437579,1.560596198
0.024408369,1.560612491
0.024440991,1.560628793
0.024473657,1.560645104
0.024506367,1.560661425
0.02453912,1.560677754
0.024571917,1.560694093
0.024604758,1.560710442
0.024637643,1.560726799
0.024670572,1.560743166
0.024703545,1.560759542
0.024736562,1.560775928
0.024769623,1.560792323
0.024802728,1.560808727
0.024835877,1.56082514
0.024869071,1.560841563
0.024902309,1.560857996
0.024935592,1.560874437
0.024968919,1.560890889
0.025002291,1.560907349
0.025035707,1.560923819
0.025069168,1.560940299
0.025102673,1.560956788
0.025136224,1.560973286
0.025169819,1.560989794
0.025203459,1.561006311
0.025237144,1.561022838
0.025270874,1.561039375
0.025304649,1.561055921
0.025338469,1.561072476
0.025372335,1.561089042
0.025406246,1.561105616
0.025440202,1.561122201
0.025474203,1.561138795
0.02550825,1.561155398
0.025542343,1.561172011
0.025576481,1.561188634
0.025610664,1.561205266
0.025644894,1.561221909
0.025679169,1.56123856
0.025713489,1.561255222
0.025747856,1.561271893
0.025782269,1.561288574
0.025816727,1.561305265
0.025851232,1.561321965
0.025885783,1.561338675
0.02592038,1.561355395
0.025955023,1.561372125
0.025989713,1.561388865
0.026024449,1.561405614
0.026059231,1.561422373
0.02609406,1.561439142
0.026128935,1.561455921
0.026163857,1.56147271
0.026198826,1.561489509
0.026233841,1.561506317
0.026268903,1.561523136
0.026304012,1.561539964
0.026339168,1.561556802
0.026374371,1.561573651
0.026409621,1.561590509
0.026444919,1.561607377
0.026480263,1.561624255
0.026515654,1.561641143
0.026551093,1.561658041
0.026586579,1.56167495
0.026622113,1.561691868
0.026657694,1.561708796
0.026693323,1.561725734
0.026728999,1.561742683
0.026764723,1.561759641
0.026800495,1.56177661
0.026836314,1.561793589
0.026872182,1.561810578
0.026908097,1.561827577
0.026944061,1.561844586
0.026980072,1.561861605
0.027016132,1.561878635
0.027052239,1.561895674
0.027088395,1.561912724
0.0271246,1.561929785
0.027160852,1.561946855
0.027197153,1.561963936
0.027233503,1.561981027
0.027269901,1.561998128
0.027306348,1.562015239
0.027342844,1.562032361
0.027379388,1.562049493
0.027415982,1.562066636
0.027452624,1.562083789
0.027489315,1.562100952
0.027526055,1.562118126
0.027562844,1.56213531
0.027599683,1.562152504
0.02763657,1.562169709
0.027673507,1.562186924
0.027710494,1.56220415
0.02774753,1.562221386
0.027784615,1.562238633
0.02782175,1.56225589
0.027858934,1.562273157
0.027896168,1.562290436
0.027933452,1.562307724
0.027970786,1.562325024
0.02800817,1.562342333
0.028045603,1.562359654
0.028083087,1.562376985
0.028120621,1.562394326
0.028158205,1.562411679
0.028195839,1.562429041
0.028233523,1.562446415
0.028271258,1.562463799
0.028309043,1.562481194
0.028346879,1.562498599
0.028384765,1.562516016
0.028422702,1.562533443
0.02846069,1.56255088
0.028498728,1.562568329
0.028536818,1.562585788
0.028574958,1.562603258
0.028613149,1.562620738
0.028651391,1.56263823
0.028689685,1.562655732
0.028728029,1.562673246
0.028766425,1.56269077
0.028804872,1.562708304
0.02884337,1.56272585
0.02888192,1.562743407
0.028920522,1.562760974
0.028959175,1.562778553
0.028997879,1.562796142
0.029036636,1.562813743
0.029075444,1.562831354
0.029114304,1.562848976
0.029153216,1.56286661
0.02919218,1.562884254
0.029231196,1.562901909
0.029270264,1.562919576
0.029309385,1.562937253
0.029348557,1.562954942
0.029387782,1.562972641
0.02942706,1.562990352
0.02946639,1.563008074
0.029505773,1.563025807
0.029545208,1.563043551
0.029584696,1.563061306
0.029624236,1.563079072
0.02966383,1.56309685
0.029703476,1.563114639
0.029743176,1.563132439
0.029782928,1.56315025
0.029822734,1.563168072
0.029862593,1.563185906
0.029902505,1.563203751
0.02994247,1.563221607
0.029982489,1.563239475
0.030022562,1.563257354
0.030062688,1.563275244
0.030102867,1.563293146
0.0301431,1.563311059
0.030183387,1.563328983
0.030223728,1.563346919
0.030264123,1.563364866
0.030304572,1.563382825
0.030345075,1.563400795
0.030385632,1.563418776
0.030426243,1.563436769
0.030466908,1.563454774
0.030507628,1.56347279
0.030548402,1.563490817
0.030589231,1.563508856
0.030630114,1.563526907
0.030671052,1.563544969
0.030712045,1.563563042
0.030753092,1.563581128
0.030794194,1.563599225
0.030835352,1.563617333
0.030876564,1.563635453
0.030917831,1.563653585
0.030959154,1.563671729
0.031000531,1.563689884
0.031041964,1.563708051
0.031083453,1.56372623
0.031124996,1.56374442
0.031166596,1.563762622
0.031208251,1.563780836
0.031249961,1.563799062
0.031291728,1.563817299
0.03133355,1.563835549
0.031375428,1.56385381
0.031417362,1.563872083
0.031459352,1.563890367
0.031501398,1.563908664
0.031543501,1.563926973
0.031585659,1.563945293
0.031627875,1.563963626
0.031670146,1.56398197
0.031712474,1.564000327
0.031754858,1.564018695
0.0317973,1.564037075
0.031839798,1.564055468
0.031882352,1.564073872
0.031924964,1.564092288
0.031967632,1.564110717
0.032010358,1.564129157
0.03205314,1.56414761
0.03209598,1.564166075
0.032138877,1.564184551
0.032181832,1.56420304
0.032224844,1.564221541
0.032267913,1.564240055
0.03231104,1.56425858
0.032354224,1.564277118
0.032397467,1.564295668
0.032440767,1.56431423
0.032484125,1.564332804
0.03252754,1.564351391
0.032571014,1.56436999
0.032614546,1.564388601
0.032658136,1.564407224
0.032701785,1.56442586
0.032745492,1.564444509
0.032789257,1.564463169
0.03283308,1.564481842
0.032876963,1.564500527
0.032920904,1.564519225
0.032964903,1.564537935
0.033008962,1.564556658
0.033053079,1.564575393
0.033097255,1.564594141
0.033141491,1.564612901
0.033185785,1.564631673
0.033230139,1.564650458
0.033274552,1.564669256
0.033319024,1.564688066
0.033363556,1.564706889
0.033408147,1.564725725
0.033452798,1.564744573
0.033497508,1.564763433
0.033542278,1.564782307
0.033587109,1.564801193
0.033631999,1.564820091
0.033676949,1.564839003
0.033721959,1.564857927
0.033767029,1.564876864
0.033812159,1.564895813
0.03385735,1.564914775
0.033902601,1.564933751
0.033947913,1.564952738
0.033993285,1.564971739
0.034038718,1.564990753
0.034084212,1.565009779
0.034129766,1.565028818
0.034175382,1.565047871
0.034221058,1.565066936
0.034266795,1.565086014
0.034312594,1.565105105
0.034358453,1.565124209
0.034404374,1.565143325
0.034450356,1.565162455
0.0344964,1.565181598
0.034542505,1.565200754
0.034588672,1.565219923
0.034634901,1.565239105
0.034681191,1.5652583
0.034727544,1.565277508
0.034773958,1.56529673
0.034820434,1.565315964
0.034866973,1.565335212
0.034913573,1.565354472
0.034960236,1.565373746
0.035006961,1.565393033
0.035053749,1.565412334
0.035100599,1.565431647
0.035147512,1.565450974
0.035194488,1.565470314
0.035241526,1.565489667
0.035288627,1.565509034
0.035335791,1.565528414
0.035383018,1.565547808
0.035430309,1.565567214
0.035477662,1.565586634
0.035525079,1.565606068
0.035572559,1.565625515
0.035620103,1.565644975
0.03566771,1.565664449
0.035715381,1.565683936
0.035763115,1.565703437
0.035810914,1.565722951
0.035858776,1.565742479
0.035906702,1.56576202
0.035954692,1.565781575
0.036002747,1.565801144
0.036050865,1.565820726
0.036099048,1.565840321
0.036147295,1.565859931
0.036195607,1.565879553
0.036243983,1.56589919
0.036292424,1.56591884
0.03634093,1.565938504
0.036389501,1.565958182
0.036438136,1.565977873
0.036486837,1.565997579
0.036535602,1.566017298
0.036584433,1.56603703
0.036633329,1.566056777
0.03668229,1.566076538
0.036731317,1.566096312
0.03678041,1.5661161
0.036829568,1.566135902
0.036878791,1.566155718
0.036928081,1.566175548
0.036977436,1.566195392
0.037026857,1.566215249
0.037076345,1.566235121
0.037125898,1.566255007
0.037175518,1.566274907
0.037225204,1.56629482
0.037274956,1.566314748
0.037324775,1.56633469
0.037374661,1.566354646
0.037424613,1.566374616
0.037474632,1.566394601
0.037524718,1.566414599
0.03757487,1.566434612
0.03762509,1.566454639
0.037675377,1.56647468
0.037725731,1.566494735
0.037776152,1.566514804
0.037826641,1.566534888
0.037877197,1.566554986
0.037927821,1.566575098
0.037978513,1.566595225
0.038029272,1.566615366
0.038080099,1.566635521
0.038130994,1.566655691
0.038181957,1.566675875
0.038232988,1.566696074
0.038284088,1.566716287
0.038335255,1.566736514
0.038386491,1.566756756
0.038437796,1.566777012
0.038489169,1.566797283
0.038540611,1.566817569
0.038592121,1.566837869
0.038643701,1.566858183
0.038695349,1.566878512
0.038747066,1.566898856
0.038798853,1.566919215
0.038850708,1.566939588
0.038902633,1.566959975
0.038954628,1.566980378
0.039006691,1.567000795
0.039058825,1.567021227
0.039111028,1.567041673
0.039163301,1.567062135
0.039215644,1.567082611
0.039268056,1.567103102
0.039320539,1.567123608
0.039373092,1.567144128
0.039425715,1.567164664
0.039478408,1.567185214
0.039531172,1.567205779
0.039584007,1.56722636
0.039636912,1.567246955
0.039689888,1.567267565
0.039742934,1.56728819
0.039796051,1.56730883
0.03984924,1.567329485
0.039902499,1.567350156
0.03995583,1.567370841
0.040009232,1.567391541
0.040062705,1.567412257
0.04011625,1.567432987
0.040169867,1.567453733
0.040223555,1.567474494
0.040277314,1.56749527
0.040331146,1.567516061
0.04038505,1.567536868
0.040439025,1.56755769
0.040493073,1.567578527
0.040547193,1.567599379
0.040601386,1.567620247
0.04065565,1.56764113
0.040709988,1.567662028
0.040764398,1.567682942
0.04081888,1.567703871
0.040873436,1.567724815
0.040928064,1.567745775
0.040982765,1.567766751
0.04103754,1.567787742
0.041092388,1.567808748
0.041147309,1.56782977
0.041202303,1.567850807
0.041257371,1.56787186
0.041312512,1.567892929
0.041367728,1.567914013
0.041423017,1.567935113
0.04147838,1.567956228
0.041533817,1.567977359
0.041589328,1.567998506
0.041644913,1.568019668
0.041700572,1.568040847
0.041756306,1.568062041
0.041812114,1.56808325
0.041867997,1.568104476
0.041923955,1.568125717
0.041979987,1.568146974
0.042036095,1.568168247
0.042092277,1.568189536
0.042148534,1.568210841
0.042204867,1.568232162
0.042261275,1.568253498
0.042317758,1.568274851
0.042374317,1.568296219
0.042430951,1.568317604
0.042487661,1.568339004
0.042544447,1.568360421
0.042601309,1.568381854
0.042658247,1.568403302
0.04271526,1.568424767
0.04277235,1.568446248
0.042829517,1.568467745
0.042886759,1.568489259
0.042944079,1.568510788
0.043001475,1.568532334
0.043058947,1.568553896
0.043116497,1.568575474
0.043174123,1.568597069
0.043231826,1.568618679
0.043289607,1.568640307
0.043347464,1.56866195
0.043405399,1.56868361
0.043463412,1.568705286
0.043521502,1.568726979
0.043579669,1.568748688
0.043637914,1.568770413
0.043696238,1.568792155
0.043754639,1.568813914
0.043813118,1.568835689
0.043871675,1.568857481
0.043930311,1.568879289
0.043989025,1.568901113
0.044047817,1.568922955
0.044106688,1.568944813
0.044165638,1.568966687
0.044224666,1.568988579
0.044283774,1.569010487
0.04434296,1.569032411
0.044402226,1.569054353
0.04446157,1.569076311
0.044520994,1.569098286
0.044580498,1.569120278
0.044640081,1.569142287
0.044699743,1.569164312
0.044759486,1.569186355
0.044819308,1.569208414
0.04487921,1.56923049
0.044939192,1.569252583
0.044999255,1.569274693
0.045059397,1.56929682
0.04511962,1.569318965
0.045179924,1.569341126
0.045240308,1.569363304
0.045300773,1.569385499
0.045361318,1.569407712
0.045421945,1.569429941
0.045482653,1.569452188
0.045543441,1.569474452
0.045604311,1.569496733
0.045665263,1.569519031
0.045726295,1.569541347
0.04578741,1.56956368
0.045848606,1.56958603
0.045909883,1.569608397
0.045971243,1.569630782
0.046032685,1.569653184
0.046094209,1.569675604
0.046155815,1.56969804
0.046217503,1.569720495
0.046279274,1.569742967
0.046341128,1.569765456
0.046403064,1.569787963
0.046465083,1.569810487
0.046527184,1.569833029
0.046589369,1.569855588
0.046651637,1.569878165
0.046713988,1.56990076
0.046776422,1.569923372
0.04683894,1.569946002
0.046901542,1.569968649
0.046964227,1.569991315
0.047026996,1.570013998
0.047089848,1.570036698
0.047152785,1.570059417
0.047215806,1.570082153
0.047278911,1.570104907
0.047342101,1.570127679
0.047405375,1.570150469
0.047468733,1.570173277
0.047532176,1.570196103
0.047595704,1.570218947
0.047659317,1.570241808
0.047723015,1.570264688
0.047786798,1.570287586
0.047850666,1.570310501
0.04791462,1.570333435
0.047978659,1.570356387
0.048042784,1.570379357
0.048106994,1.570402345
0.04817129,1.570425351
0.048235672,1.570448376
0.048300141,1.570471419
0.048364695,1.57049448
0.048429336,1.570517559
0.048494063,1.570540656
0.048558876,1.570563772
0.048623776,1.570586906
0.048688763,1.570610059
0.048753837,1.57063323
0.048818998,1.570656419
0.048884246,1.570679627
0.048949581,1.570702853
0.049015003,1.570726098
0.049080513,1.570749361
0.04914611,1.570772642
0.049211795,1.570795943
0.049277568,1.570819262
0.049343429,1.570842599
0.049409377,1.570865955
0.049475414,1.57088933
0.049541539,1.570912723
0.049607753,1.570936135
0.049674055,1.570959566
0.049740446,1.570983016
0.049806925,1.571006484
0.049873493,1.571029972
0.04994015,1.571053478
0.050006897,1.571077002
0.050073732,1.571100546
0.050140657,1.571124109
0.050207671,1.571147691
0.050274775,1.571171291
0.050341968,1.571194911
0.050409252,1.571218549
0.050476625,1.571242207
0.050544088,1.571265884
0.050611642,1.571289579
0.050679285,1.571313294
0.05074702,1.571337028
0.050814844,1.571360781
0.05088276,1.571384554
0.050950766,1.571408345
0.051018863,1.571432156
0.051087051,1.571455986
0.05115533,1.571479835
0.0512237,1.571503704
0.051292162,1.571527592
0.051360715,1.5715515
0.05142936,1.571575426
0.051498097,1.571599373
0.051566925,1.571623338
0.051635846,1.571647323
0.051704858,1.571671328
0.051773963,1.571695352
0.05184316,1.571719396
0.05191245,1.571743459
0.051981832,1.571767542
0.052051307,1.571791644
0.052120875,1.571815766
0.052190536,1.571839908
0.05226029,1.57186407
0.052330137,1.571888251
0.052400078,1.571912452
0.052470112,1.571936673
0.05254024,1.571960914
0.052610461,1.571985174
0.052680776,1.572009454
0.052751185,1.572033755
0.052821689,1.572058075
0.052892286,1.572082415
0.052962978,1.572106775
0.053033764,1.572131155
0.053104645,1.572155555
0.053175621,1.572179975
0.053246692,1.572204415
0.053317857,1.572228876
0.053389118,1.572253356
0.053460474,1.572277857
0.053531925,1.572302377
0.053603472,1.572326918
0.053675114,1.57235148
0.053746852,1.572376061
0.053818686,1.572400663
0.053890616,1.572425285
0.053962643,1.572449928
0.054034765,1.57247459
0.054106984,1.572499274
0.054179299,1.572523977
0.054251711,1.572548702
0.05432422,1.572573446
0.054396826,1.572598211
0.054469528,1.572622997
0.054542328,1.572647803
0.054615226,1.57267263
0.05468822,1.572697478
0.054761312,1.572722346
0.054834502,1.572747235
0.05490779,1.572772144
0.054981176,1.572797074
0.055054659,1.572822025
0.055128241,1.572846997
0.055201922,1.57287199
0.0552757,1.572897003
0.055349578,1.572922037
0.055423554,1.572947093
0.055497629,1.572972169
0.055571803,1.572997266
0.055646076,1.573022384
0.055720448,1.573047523
0.05579492,1.573072683
0.055869491,1.573097864
0.055944162,1.573123067
0.056018933,1.57314829
0.056093804,1.573173535
0.056168775,1.5731988
0.056243846,1.573224087
0.056319017,1.573249396
0.056394289,1.573274725
0.056469661,1.573300076
0.056545134,1.573325448
0.056620708,1.573350841
0.056696383,1.573376256
0.056772159,1.573401692
0.056848037,1.57342715
0.056924016,1.573452629
0.057000096,1.57347813
0.057076278,1.573503652
0.057152562,1.573529196
0.057228948,1.573554761
0.057305436,1.573580348
0.057382026,1.573605956
0.057458718,1.573631587
0.057535514,1.573657238
0.057612411,1.573682912
0.057689412,1.573708607
0.057766515,1.573734325
0.057843721,1.573760063
0.057921031,1.573785824
0.057998444,1.573811607
0.05807596,1.573837412
0.05815358,1.573863238
0.058231304,1.573889087
0.058309132,1.573914957
0.058387063,1.573940849
0.058465099,1.573966764
0.058543239,1.573992701
0.058621484,1.574018659
0.058699833,1.57404464
0.058778287,1.574070643
0.058856845,1.574096668
0.058935509,1.574122716
0.059014278,1.574148785
